id,key,value,type
235186705,railway,switch,regular
235187069,railway,switch,regular
235187606,railway,switch,regular
235187686,railway,switch,regular
235188560,railway,level_crossing,regular
235191466,highway,turning_circle,regular
235207251,railway,level_crossing,regular
235208128,highway,traffic_signals,regular
235210243,highway,traffic_signals,regular
235213159,railway,level_crossing,regular
235213276,railway,level_crossing,regular
235213494,highway,motorway_junction,regular
235234438,highway,turning_circle,regular
235239445,highway,turning_circle,regular
235242636,highway,turning_circle,regular
235245966,highway,turning_circle,regular
235246602,highway,traffic_signals,regular
235248852,highway,turning_circle,regular
235249712,highway,turning_circle,regular
235250295,highway,turning_circle,regular
235251355,highway,turning_circle,regular
235252155,highway,turning_circle,regular
235257740,highway,turning_loop,regular
235258362,highway,traffic_signals,regular
235260491,highway,turning_loop,regular
235261371,highway,turning_circle,regular
235267069,highway,turning_circle,regular
235267231,highway,turning_circle,regular
235278885,highway,turning_circle,regular
235281066,highway,turning_circle,regular
235281351,highway,turning_circle,regular
235283092,highway,turning_circle,regular
235284793,highway,turning_circle,regular
235285008,highway,turning_loop,regular
235285267,highway,turning_circle,regular
235285852,highway,traffic_signals,regular
235287833,highway,turning_circle,regular
235290362,highway,turning_circle,regular
235294438,source,Bing,regular
235294438,highway,turning_circle,regular
235297731,highway,turning_circle,regular
235297906,highway,turning_circle,regular
235298877,highway,turning_loop,regular
235317995,highway,traffic_signals,regular
235334003,highway,traffic_signals,regular
235343471,source,Bing,regular
235343471,highway,turning_circle,regular
235344026,highway,turning_circle,regular
235347014,highway,turning_circle,regular
235348968,highway,traffic_signals,regular
235360450,highway,turning_loop,regular
235379975,railway,level_crossing,regular
235381956,highway,traffic_signals,regular
235383267,highway,turning_circle,regular
235389201,highway,traffic_signals,regular
235389201,traffic_signals,signal,regular
235390168,railway,level_crossing,regular
235391212,highway,turning_circle,regular
235396224,highway,traffic_signals,regular
235411930,highway,turning_circle,regular
235421031,highway,turning_circle,regular
235426039,highway,turning_circle,regular
235428204,highway,turning_circle,regular
235434012,highway,turning_circle,regular
235434515,railway,level_crossing,regular
235435317,highway,turning_circle,regular
235435881,highway,turning_circle,regular
235442947,railway,level_crossing,regular
235453411,highway,turning_circle,regular
235468607,highway,turning_circle,regular
235470417,highway,turning_circle,regular
235478850,highway,turning_circle,regular
235479701,highway,traffic_signals,regular
235491548,highway,turning_loop,regular
235503560,highway,turning_circle,regular
235521845,railway,level_crossing,regular
235527878,highway,turning_circle,regular
235538769,highway,traffic_signals,regular
235538769,traffic_signals,signal,regular
235554515,highway,turning_circle,regular
235587510,highway,turning_circle,regular
235599022,highway,turning_circle,regular
235605859,highway,turning_circle,regular
235613688,highway,turning_circle,regular
235616185,highway,turning_loop,regular
235629015,highway,turning_circle,regular
235632366,highway,turning_loop,regular
235637104,highway,turning_circle,regular
235639381,highway,turning_circle,regular
235650161,highway,turning_loop,regular
235655720,highway,turning_circle,regular
235656783,highway,turning_circle,regular
235657665,source,Yahoo,regular
235657665,highway,turning_circle,regular
235658701,highway,turning_circle,regular
235674441,highway,turning_circle,regular
235686134,highway,turning_circle,regular
235699684,railway,level_crossing,regular
235702021,highway,turning_circle,regular
235712772,highway,turning_circle,regular
235718324,highway,turning_circle,regular
235726569,highway,turning_circle,regular
235727275,highway,turning_circle,regular
235738789,highway,turning_circle,regular
236191435,highway,turning_circle,regular
236198588,highway,turning_circle,regular
236203861,highway,turning_circle,regular
236207958,source,Bing,regular
236207958,highway,turning_circle,regular
236215052,highway,turning_circle,regular
236215451,highway,turning_circle,regular
236224378,highway,turning_circle,regular
236229154,highway,turning_circle,regular
236230851,highway,traffic_signals,regular
236230851,traffic_signals,signal,regular
236238041,highway,turning_circle,regular
236241054,highway,turning_circle,regular
236247750,highway,turning_circle,regular
236252467,highway,turning_circle,regular
236257565,highway,turning_circle,regular
236262499,highway,turning_circle,regular
236264364,highway,turning_circle,regular
236274006,highway,turning_circle,regular
236276687,highway,turning_loop,regular
236286738,highway,turning_loop,regular
236289300,highway,turning_circle,regular
236289642,highway,turning_circle,regular
236290777,highway,turning_circle,regular
236293821,highway,turning_circle,regular
236301181,source,Bing,regular
236301181,highway,turning_circle,regular
236305316,highway,turning_circle,regular
236307246,highway,turning_circle,regular
237410343,source,Bing,regular
237410343,highway,turning_circle,regular
237434092,ref,335,regular
237434092,exit_to,Manhattan; Monee,regular
237434092,highway,motorway_junction,regular
237439232,railway,level_crossing,regular
237448024,highway,turning_circle,regular
237453997,railway,level_crossing,regular
237458901,railway,level_crossing,regular
237459313,railway,level_crossing,regular
237460146,highway,turning_circle,regular
237460605,highway,turning_circle,regular
237465507,highway,traffic_signals,regular
237466936,highway,turning_circle,regular
237474268,highway,turning_loop,regular
237475918,source,Bing,regular
237475918,highway,turning_circle,regular
237477700,highway,traffic_signals,regular
237489264,highway,turning_circle,regular
237491678,highway,turning_circle,regular
237494257,highway,turning_circle,regular
237494871,highway,turning_circle,regular
237497777,source,Bing,regular
237497777,highway,turning_circle,regular
237504303,source,Bing,regular
237504303,highway,turning_circle,regular
237505316,highway,turning_circle,regular
237505679,source,Bing,regular
237505679,highway,turning_circle,regular
237509385,source,Bing,regular
237509385,highway,turning_circle,regular
237512550,source,Bing,regular
237512550,highway,turning_circle,regular
237513249,highway,turning_circle,regular
237520099,source,Bing,regular
237520099,highway,turning_circle,regular
237521449,highway,turning_circle,regular
237523658,source,Bing,regular
237523658,highway,turning_circle,regular
237532266,highway,turning_circle,regular
237532395,highway,turning_circle,regular
237545065,highway,turning_circle,regular
237546983,source,Bing,regular
237546983,highway,turning_circle,regular
237561133,highway,turning_circle,regular
237565452,highway,turning_circle,regular
237571711,highway,traffic_signals,regular
237572192,highway,turning_circle,regular
237577949,source,Bing,regular
237577949,highway,turning_circle,regular
237585058,source,Bing,regular
237585058,highway,turning_circle,regular
237589674,highway,turning_circle,regular
237591894,highway,turning_circle,regular
237594945,highway,turning_circle,regular
237596096,highway,traffic_signals,regular
237599498,source,Bing,regular
237599498,highway,turning_circle,regular
237600180,source,Bing,regular
237600180,highway,turning_circle,regular
237600636,source,Bing,regular
237600636,highway,turning_circle,regular
237602543,highway,turning_circle,regular
237603354,traffic_calming,island,regular
237605932,highway,turning_circle,regular
237607064,source,Bing,regular
237607064,highway,turning_circle,regular
237607563,ref,18,regular
237607563,highway,motorway_junction,regular
237609542,highway,turning_circle,regular
237610830,highway,traffic_signals,regular
237610830,traffic_signals,signal,regular
237611290,railway,switch,regular
237611956,source,Bing,regular
237611956,highway,turning_circle,regular
237616639,railway,level_crossing,regular
237616830,highway,traffic_signals,regular
237617711,highway,turning_circle,regular
237619601,highway,turning_circle,regular
237620208,highway,traffic_signals,regular
237621842,highway,turning_circle,regular
237622435,source,Bing,regular
237622435,highway,turning_circle,regular
237625479,source,bing,regular
237625479,highway,turning_circle,regular
237626005,source,Bing,regular
237626005,highway,turning_circle,regular
237628086,highway,turning_circle,regular
237628980,railway,level_crossing,regular
237629527,highway,turning_circle,regular
237630102,highway,traffic_signals,regular
237630373,railway,level_crossing,regular
237630528,highway,turning_circle,regular
237632053,highway,traffic_signals,regular
237632053,enforcement,traffic_signals,regular
237633123,railway,level_crossing,regular
237634475,highway,turning_circle,regular
237636180,highway,traffic_signals,regular
237636558,FIXME,*,regular
237636961,highway,turning_circle,regular
237637236,highway,turning_circle,regular
237637592,highway,turning_circle,regular
237638837,highway,turning_circle,regular
237640510,highway,turning_circle,regular
237640967,highway,turning_circle,regular
237641011,highway,turning_circle,regular
237643079,highway,turning_circle,regular
237643343,highway,turning_circle,regular
237643950,highway,traffic_signals,regular
237646578,source,Bing,regular
237646578,highway,turning_circle,regular
237646704,highway,turning_circle,regular
237648462,highway,turning_circle,regular
237648956,source,Bing,regular
237648956,highway,turning_circle,regular
237650274,highway,turning_circle,regular
237650839,highway,traffic_signals,regular
237653518,source,Bing,regular
237653518,highway,turning_circle,regular
237654026,source,Bing,regular
237654026,highway,traffic_signals,regular
237658405,highway,traffic_signals,regular
237658487,highway,turning_circle,regular
237661599,highway,turning_circle,regular
237661655,highway,turning_circle,regular
237662602,highway,traffic_signals,regular
237665814,highway,turning_circle,regular
237666386,source,bing,regular
237666386,highway,turning_circle,regular
237669510,highway,turning_circle,regular
237673094,highway,traffic_signals,regular
237673349,highway,turning_circle,regular
237673581,highway,turning_circle,regular
237679160,highway,turning_circle,regular
237685234,highway,turning_circle,regular
237687325,highway,turning_circle,regular
237688244,highway,turning_circle,regular
237689610,source,Bing,regular
237689610,highway,turning_circle,regular
237691704,highway,turning_circle,regular
237692089,source,Bing,regular
237692089,highway,turning_circle,regular
237695402,railway,level_crossing,regular
237695982,foot,yes,regular
237695982,barrier,block,regular
237695982,bicycle,yes,regular
237695982,vehicle,no,regular
237696983,highway,turning_circle,regular
237698445,highway,turning_circle,regular
237699329,highway,turning_circle,regular
237699986,highway,turning_circle,regular
237700866,highway,traffic_signals,regular
237702124,highway,turning_circle,regular
237702616,source,Yahoo,regular
237702616,highway,turning_circle,regular
237702861,highway,traffic_signals,regular
237703207,highway,turning_circle,regular
237706317,highway,turning_circle,regular
237708246,highway,turning_circle,regular
237709693,source,Bing,regular
237709693,highway,turning_circle,regular
237709990,highway,traffic_signals,regular
237715527,highway,turning_circle,regular
237717020,source,Bing,regular
237717020,highway,turning_circle,regular
237718386,highway,turning_circle,regular
237719725,highway,turning_circle,regular
237719951,railway,switch,regular
237720853,highway,turning_circle,regular
237721678,source,Bing,regular
237721678,highway,turning_circle,regular
237722780,highway,traffic_signals,regular
237725181,highway,turning_circle,regular
237725828,highway,crossing,regular
237732075,highway,turning_circle,regular
237734132,highway,turning_circle,regular
237737796,source,Bing,regular
237737796,highway,traffic_signals,regular
237743207,highway,turning_circle,regular
237744515,source,Bing,regular
237744515,highway,turning_circle,regular
237744751,highway,traffic_signals,regular
237750736,highway,traffic_signals,regular
237751327,highway,turning_circle,regular
237752883,railway,level_crossing,regular
237753158,highway,turning_loop,regular
237755117,highway,turning_circle,regular
237755407,highway,turning_circle,regular
237755903,highway,traffic_signals,regular
237757528,source,Bing,regular
237757528,highway,turning_circle,regular
237759815,highway,turning_circle,regular
237761796,highway,turning_circle,regular
237763104,highway,turning_circle,regular
237769680,highway,traffic_signals,regular
237771515,highway,turning_circle,regular
237774260,highway,traffic_signals,regular
237778150,railway,level_crossing,regular
237782144,highway,turning_circle,regular
237786864,highway,crossing,regular
237790215,highway,traffic_signals,regular
237792676,source,Bing,regular
237792676,highway,turning_circle,regular
237792906,highway,turning_circle,regular
237795415,bicycle,yes,regular
237795415,highway,crossing,regular
237800932,highway,turning_circle,regular
237802764,source,Bing,regular
237802764,highway,turning_circle,regular
237805487,railway,level_crossing,regular
237806840,source,Bing,regular
237806840,highway,turning_circle,regular
237824275,highway,turning_circle,regular
237824806,highway,traffic_signals,regular
237825803,source,Bing,regular
237825803,highway,turning_circle,regular
237832129,railway,level_crossing,regular
237834529,source,Bing,regular
237834529,highway,turning_circle,regular
237839985,highway,turning_circle,regular
237843432,highway,turning_circle,regular
237846702,highway,turning_circle,regular
237847582,highway,traffic_signals,regular
237847974,highway,turning_circle,regular
237849515,highway,traffic_signals,regular
237852631,railway,level_crossing,regular
237853911,highway,turning_circle,regular
237856231,highway,turning_circle,regular
237860922,source,Bing,regular
237860922,highway,turning_circle,regular
237869437,highway,traffic_signals,regular
237869547,highway,traffic_signals,regular
237870154,highway,traffic_signals,regular
237870154,traffic_signals,signal,regular
237881156,highway,turning_circle,regular
237882876,highway,turning_circle,regular
237888482,highway,turning_circle,regular
237895271,highway,turning_circle,regular
237905559,highway,turning_circle,regular
237913024,highway,turning_circle,regular
237917902,highway,turning_circle,regular
237920448,highway,turning_circle,regular
237922028,highway,turning_circle,regular
237922935,highway,turning_circle,regular
237931309,highway,turning_circle,regular
237933446,highway,turning_circle,regular
